Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,full_text,sentiment_score,age_bracket
20018,95,24,Pretty but runs way too small,"I really was looking forward to this piece but unfortunately it was too small to even pass through my head nevertheless i couldn't even get both arms in. i got a size small and probably needed a large; but as far as the quality and color, it's really pretty! just go up a size or two if anything and try it out.",3,0,0,Initmates,Intimate,Intimates,"Pretty but runs way too small. I really was looking forward to this piece but unfortunately it was too small to even pass through my head nevertheless i couldn't even get both arms in. i got a size small and probably needed a large; but as far as the quality and color, it's really pretty! just go up a size or two if anything and try it out.",-0.8877535462379456,<25
19059,1077,47,Gorgeous print,"I sized down in this dress from a 6 to a 4 (32d-31-38). the 6 was too blousy in the bust and it did feel ""sack-like"". i sized down and suddenly it looked great--fitted enough through the bust and hips. be warned--this dress has to be pulled over your head. the fit in the bust will determine a lot. i am tall--almost 5' 9"" and the length was great--similar to the model in the photo. the cream and black print is gorgeous.",4,1,2,General,Dresses,Dresses,"Gorgeous print. I sized down in this dress from a 6 to a 4 (32d-31-38). the 6 was too blousy in the bust and it did feel ""sack-like"". i sized down and suddenly it looked great--fitted enough through the bust and hips. be warned--this dress has to be pulled over your head. the fit in the bust will determine a lot. i am tall--almost 5' 9"" and the length was great--similar to the model in the photo. the cream and black print is gorgeous.",0.9867430925369263,45-54
21468,861,40,Cute pattern,"I love t-shirts by t la, but unfortunately this particular one was different. the sizing was off. it ran small, although i ordered my usual size medium for this brand. i think the shirt is cute though;)",4,1,0,General,Tops,Knits,"Cute pattern. I love t-shirts by t la, but unfortunately this particular one was different. the sizing was off. it ran small, although i ordered my usual size medium for this brand. i think the shirt is cute though;)",-0.9976556301116943,35-44
12912,863,35,"Wonderful fit, flattering, easy care tee","I purchased all the colors of this wonderful tee after receiving the first. it's machine wash and dry, and they've all held up well through multiple washes so far. the neckline and fit is flattering for a larger bust, due to the ribbing, but would be great on a more athletic figure as well. the fabric is soft enough that the 3/4 sleeves don't bug me, like some other tops do. all the colors are great and you'll want more than one! true to size.",5,1,15,General,Tops,Knits,"Wonderful fit, flattering, easy care tee. I purchased all the colors of this wonderful tee after receiving the first. it's machine wash and dry, and they've all held up well through multiple washes so far. the neckline and fit is flattering for a larger bust, due to the ribbing, but would be great on a more athletic figure as well. the fabric is soft enough that the 3/4 sleeves don't bug me, like some other tops do. all the colors are great and you'll want more than one! true to size.",0.9996579885482788,25-34
16479,836,40,Disappointed,"Sleeves were tight, was difficult to put on ?. for the price, you want to love the shirt. sending it back.",2,0,15,General,Tops,Blouses,"Disappointed. Sleeves were tight, was difficult to put on ?. for the price, you want to love the shirt. sending it back.",0.9974387884140015,35-44
5838,1146,38,Great material,"I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined, not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely",5,1,0,General,Trend,Trend,"Great material. I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined, not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely",0.9997480511665344,35-44
22239,918,34,An elegant sweater for all occasions,"Unlike one comment below a review on here who stated it felt childish, i didn't feel this way at all. i'm a sucker for anything white with tulle and soft colors and a bit of bling :) here's my thoughts:
-------------------------
pros:
- very soft with good amount of stretch.
- tulle bottom is exactly as pictured. i disagree with another reviewer who said the color was more of taupe; it is not. this is pink/nude shade all the way.
- runs tts. i'm a 36c, hourglass, 5'9"" and found the medium to be",5,1,2,General Petite,Tops,Fine gauge,"An elegant sweater for all occasions. Unlike one comment below a review on here who stated it felt childish, i didn't feel this way at all. i'm a sucker for anything white with tulle and soft colors and a bit of bling :) here's my thoughts:
-------------------------
pros:
- very soft with good amount of stretch.
- tulle bottom is exactly as pictured. i disagree with another reviewer who said the color was more of taupe; it is not. this is pink/nude shade all the way.
- runs tts. i'm a 36c, hourglass, 5'9"" and found the medium to be",-0.8850669860839844,25-34
7760,986,40,Beautiful but won't last!,"I feel in love with this piece. the color are gorgeous and i received so many compliments. it lifted my mood just wearing it! sadly, ut the end of the first wear i had a run up the front and by the middle of the second wear the light fabric got caught on something and a hole developed. upon further inspection i found another hole at the top where the price tag must have been attached. i also noticed all over pilling after the first wear! so sad! they should recreate this in a heavy fabric.",1,0,1,General,Jackets,Jackets,"Beautiful but won't last!. I feel in love with this piece. the color are gorgeous and i received so many compliments. it lifted my mood just wearing it! sadly, ut the end of the first wear i had a run up the front and by the middle of the second wear the light fabric got caught on something and a hole developed. upon further inspection i found another hole at the top where the price tag must have been attached. i also noticed all over pilling after the first wear! so sad! they should recreate this in a heavy fabric.",-0.7482705116271973,35-44
2227,867,40,,I love this tee. really comfortable and super cute too!,4,1,0,General Petite,Tops,Knits,. I love this tee. really comfortable and super cute too!,0.9998713731765747,35-44
1273,850,34,Avoid if you're curvy...,"Didn't work on this curvy gal.
sizing up would have helped with the button gaps, but the flowy shape of the blouse would have looked too maternity on a larger size.
major pass.",2,0,0,General,Tops,Blouses,"Avoid if you're curvy.... Didn't work on this curvy gal.
sizing up would have helped with the button gaps, but the flowy shape of the blouse would have looked too maternity on a larger size.
major pass.",-0.9985307455062866,25-34
6799,1035,53,Great!,"They fit me great, are super comfortable. they are casual, yet also stylish thanks to details like the colorful waistband and the zippers on the side of the legs. they looks great and i think i can wear them for many occasions. i love them with booties :). i think they look better in person than online, too",5,1,1,General,Bottoms,Jeans,"Great!. They fit me great, are super comfortable. they are casual, yet also stylish thanks to details like the colorful waistband and the zippers on the side of the legs. they looks great and i think i can wear them for many occasions. i love them with booties :). i think they look better in person than online, too",0.9998013377189636,45-54
13885,1080,41,Perfect dress,"I love this dress. it fits perfect (i'm 5,3, 108 and ordered xs)i think the off white stone color is true to the picture. i will be wearing this dress as my wedding dress for our small intimidate wedding. i can't wait.",4,1,0,General,Dresses,Dresses,"Perfect dress. I love this dress. it fits perfect (i'm 5,3, 108 and ordered xs)i think the off white stone color is true to the picture. i will be wearing this dress as my wedding dress for our small intimidate wedding. i can't wait.",0.9998533725738525,35-44
18427,876,28,Gorgeous top! perfect for summer!,"Absolutely love this top! i've been on the lookout for a cute cotton top, something that'd be ideal for summertime. this beautiful piece doesn't disappoint. the color pairing - white cotton base and lovely red thread embroidery - looks stunning. not the mention the unique back detailing makes it a must-have. highly recommend.",5,1,1,General,Tops,Knits,"Gorgeous top! perfect for summer!. Absolutely love this top! i've been on the lookout for a cute cotton top, something that'd be ideal for summertime. this beautiful piece doesn't disappoint. the color pairing - white cotton base and lovely red thread embroidery - looks stunning. not the mention the unique back detailing makes it a must-have. highly recommend.",0.9998688697814941,25-34
11573,835,59,Beautiful,"Very feminine, fun and if you like this style i highly recommend. i am a 6/8 and both fit the same so i went with the 6- 36c bust 29 waist-short torso. fabric nice and light and i need no cami! very attractive blouse and very retailer.",5,1,7,General,Tops,Blouses,"Beautiful. Very feminine, fun and if you like this style i highly recommend. i am a 6/8 and both fit the same so i went with the 6- 36c bust 29 waist-short torso. fabric nice and light and i need no cami! very attractive blouse and very retailer.",0.9996325969696045,55+
19318,895,51,Short torso and static cling problem,"This top is pretty and i'm sad it didn't work out for me. i'm 5'9, 145 lbs and i found it to be short and boxy in the torso (tried on a s, m and l). also material in the front is super staticky - i hate that feeling.",3,0,0,General,Tops,Fine gauge,"Short torso and static cling problem. This top is pretty and i'm sad it didn't work out for me. i'm 5'9, 145 lbs and i found it to be short and boxy in the torso (tried on a s, m and l). also material in the front is super staticky - i hate that feeling.",-0.9956924319267273,45-54
21882,1022,55,"Not loving the extra stretchy fabric, part 2","Long-time ag jeans fan. lately though, i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans, i would've ordered them. i found the same thing with the prima jeans i ordered (same review there).
so back both pairs went. 
it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.",2,0,9,General,Bottoms,Jeans,"Not loving the extra stretchy fabric, part 2. Long-time ag jeans fan. lately though, i'm finding the material is much too stretchy. i wanted a good pair of jeans. if i wanted pajama jeans, i would've ordered them. i found the same thing with the prima jeans i ordered (same review there).
so back both pairs went. 
it's a shame because the color was as pictured and just what i wanted. if only they had been made out of actual jeans material.",-0.9990536570549011,45-54
17704,1092,57,Cute style!,"Dress is darling and well made. however, it runs very large. i tried to size down but then it became a little short in xsp. would be great for taller slim women. the style is so cute. the online picture does not do it justice.",4,1,0,General,Dresses,Dresses,"Cute style!. Dress is darling and well made. however, it runs very large. i tried to size down but then it became a little short in xsp. would be great for taller slim women. the style is so cute. the online picture does not do it justice.",-0.9927524328231812,55+
7159,1100,31,In love,"I swooned over this dress when it first came online. i had never worn a petite size before so i wasn't sure about the fit. i am curvy (34dd-27-42) and normally wear a size 8 dress, but the 6p fit me like it was made for my body. i think this is because the dress runs large, but i really really enjoyed the fit. the quality of the lace is evident immediately and the color is more of a cornflower blue, which i adore. the lace feels like a soft cotton, but has a lot of strength to it. cannot recomme",5,1,3,General Petite,Dresses,Dresses,"In love. I swooned over this dress when it first came online. i had never worn a petite size before so i wasn't sure about the fit. i am curvy (34dd-27-42) and normally wear a size 8 dress, but the 6p fit me like it was made for my body. i think this is because the dress runs large, but i really really enjoyed the fit. the quality of the lace is evident immediately and the color is more of a cornflower blue, which i adore. the lace feels like a soft cotton, but has a lot of strength to it. cannot recomme",0.9994614720344543,25-34
9573,1066,42,Love these pants,"Not long ago, i bought a pair of hei hei pants that i love, so when i saw these, i immediately tried them on. i love them too. they are pretty and comfortable, and i am so happy to get away from tight jeans! they are also very flattering. size wise, i find that i have to size down with hei hei, perhaps because they have a looser cut.",5,1,1,General Petite,Bottoms,Pants,"Love these pants. Not long ago, i bought a pair of hei hei pants that i love, so when i saw these, i immediately tried them on. i love them too. they are pretty and comfortable, and i am so happy to get away from tight jeans! they are also very flattering. size wise, i find that i have to size down with hei hei, perhaps because they have a looser cut.",0.999115526676178,35-44
20501,860,48,Little overwhelming on me,"I had high hopes for this cool top. i ordered it in xxs because no petites were available at the time, and i think the size is just right (i'm +/- 105 lbs, 34aa). i just suspect it looks better on people with broad shoulders, like the models'; mine are kind of narrow. plus, crew necks aren't the most flattering neckline on me. i would say it's fairly short, just barely covering my belt, so on taller people it may be cropped, and the waist is kind of fitted, as shown. i love that it's cotton, mad",4,1,31,General Petite,Tops,Knits,"Little overwhelming on me. I had high hopes for this cool top. i ordered it in xxs because no petites were available at the time, and i think the size is just right (i'm +/- 105 lbs, 34aa). i just suspect it looks better on people with broad shoulders, like the models'; mine are kind of narrow. plus, crew necks aren't the most flattering neckline on me. i would say it's fairly short, just barely covering my belt, so on taller people it may be cropped, and the waist is kind of fitted, as shown. i love that it's cotton, mad",-0.8633443713188171,45-54
13792,1078,57,Potato sack,"I look like i put a baggy bag over my head. also, the material really seemed like fake velvet to me.",1,0,1,General,Dresses,Dresses,"Potato sack. I look like i put a baggy bag over my head. also, the material really seemed like fake velvet to me.",-0.999218225479126,55+
12265,1059,57,Just okay,"I was so excited to receive this romper. it's a great material, but it's actually a bit drab. the colors are very bland and the flowers just hang. it's not flattering as it is very roomy.",3,0,0,General,Bottoms,Pants,"Just okay. I was so excited to receive this romper. it's a great material, but it's actually a bit drab. the colors are very bland and the flowers just hang. it's not flattering as it is very roomy.",-0.5241421461105347,55+
21562,1051,42,"True red, true beauty.","These pants are gorgeous--the fabric has a satiny stretch that simply feels decadent on. i tried on the size 0 and 2 and though they both fit, the size 2 was more flattering (i'm 5' 8"" 120lbs). compared to cartonnier's capris (which i love and wear a size 4 in), the fabric and construction on these is superior. and the color is knockout red.",5,1,0,General,Bottoms,Pants,"True red, true beauty.. These pants are gorgeous--the fabric has a satiny stretch that simply feels decadent on. i tried on the size 0 and 2 and though they both fit, the size 2 was more flattering (i'm 5' 8"" 120lbs). compared to cartonnier's capris (which i love and wear a size 4 in), the fabric and construction on these is superior. and the color is knockout red.",0.9992837309837341,35-44
13553,927,27,Nice casual piece,This piece was really great for summer. you can wear it dressed up or down. i wore it over another green retailer dress with wedges. i usually never layer clothes but it just made sense. i love it?,4,1,0,General Petite,Tops,Sweaters,Nice casual piece. This piece was really great for summer. you can wear it dressed up or down. i wore it over another green retailer dress with wedges. i usually never layer clothes but it just made sense. i love it?,0.999806821346283,25-34
11496,868,48,"Pretty, if you have an alterations whiz","Gorgeous sleeves, flattering neckline...and a voluminous torso. i loved the fit of the top portion so much, i decided to buy it, knowing it would require alteration. the seamstress removed a *significant* amount of bulk and added vintage buttons to clasp the inverted pleat. i find many of these ""easy breezy"" tops create a shapeless look. extra volume in both the front and back creates a needlessly rotund profile. despite excellent posture, i looked both hunched and pregnant in the unaltered silh",3,0,0,General,Tops,Knits,"Pretty, if you have an alterations whiz. Gorgeous sleeves, flattering neckline...and a voluminous torso. i loved the fit of the top portion so much, i decided to buy it, knowing it would require alteration. the seamstress removed a *significant* amount of bulk and added vintage buttons to clasp the inverted pleat. i find many of these ""easy breezy"" tops create a shapeless look. extra volume in both the front and back creates a needlessly rotund profile. despite excellent posture, i looked both hunched and pregnant in the unaltered silh",-0.9899052977561951,45-54
17058,944,41,Soft and lovely.,"Pretty detail, fits nicely. i feel it runs very tts. it's a lot, though. fuzzy and detailed. it definitely takes over the outfit. i wonder about shedding as well if you pair it with dark pants or jeans...? it would be gorgeous with simple winter white pants at a holiday event. still on the fence, i don't know if its for me.",4,1,0,General,Tops,Sweaters,"Soft and lovely.. Pretty detail, fits nicely. i feel it runs very tts. it's a lot, though. fuzzy and detailed. it definitely takes over the outfit. i wonder about shedding as well if you pair it with dark pants or jeans...? it would be gorgeous with simple winter white pants at a holiday event. still on the fence, i don't know if its for me.",0.9997519850730896,35-44
14800,1055,39,Adorable menswear look,"I was a little hesitant to buy these given that i am just 5'1"" - i didn't want to look like an extra from the set of ""newsies."" but these are very well made and tailored for a woman's body...the trousers actually accentuate the waist and the cropped leg works well for a petite frame. they are nicely lined and the wool blend is soft and not scratchy. i love them!",5,1,8,General Petite,Bottoms,Pants,"Adorable menswear look. I was a little hesitant to buy these given that i am just 5'1"" - i didn't want to look like an extra from the set of ""newsies."" but these are very well made and tailored for a woman's body...the trousers actually accentuate the waist and the cropped leg works well for a petite frame. they are nicely lined and the wool blend is soft and not scratchy. i love them!",0.9997490048408508,35-44
3414,860,26,Nice tunic,"I like this tunic. it is quite long and print in blue looks good with the butterflies. it feels very hot though! maybe better for winter. the sleeves are linen, i usually don't like linen much, it feels scratchy. this top works better in colder weather due to the sleeves and length of top. more like a tunic. i recommend it but am sending it back because i need something for summer.",4,1,8,General,Tops,Knits,"Nice tunic. I like this tunic. it is quite long and print in blue looks good with the butterflies. it feels very hot though! maybe better for winter. the sleeves are linen, i usually don't like linen much, it feels scratchy. this top works better in colder weather due to the sleeves and length of top. more like a tunic. i recommend it but am sending it back because i need something for summer.",-0.7173863649368286,25-34
15690,945,36,Love it!,"Loved this vest when i tried it on in the store, and ordered it during the last sale.   i usually wear a medium, and the xs/s fit much better than the m/l.   getting excited for fall!   now if the weather would cooperate, so i can wear this cute new vest!",5,1,0,General,Tops,Sweaters,"Love it!. Loved this vest when i tried it on in the store, and ordered it during the last sale.   i usually wear a medium, and the xs/s fit much better than the m/l.   getting excited for fall!   now if the weather would cooperate, so i can wear this cute new vest!",0.9997498393058777,35-44
15083,872,35,The circus is in town,"At first i was taken by the beautiful lacework and the pictures online showing what appeared to be a loose but shaped silhouette. the pictures must have been staged with pins in the back because, in person, the shirt fits like a circus tent. without exaggeration, there is a surplus of about 16 inches.

the material is still beautiful. and because of that, i haven't decided whether i'll return this shirt or try cutting out some excess fabric to create a cleaner, more fitted shape.",2,0,0,General,Tops,Knits,"The circus is in town. At first i was taken by the beautiful lacework and the pictures online showing what appeared to be a loose but shaped silhouette. the pictures must have been staged with pins in the back because, in person, the shirt fits like a circus tent. without exaggeration, there is a surplus of about 16 inches.

the material is still beautiful. and because of that, i haven't decided whether i'll return this shirt or try cutting out some excess fabric to create a cleaner, more fitted shape.",0.9547408223152161,25-34
20362,1078,39,So in love,"The turquoise print is absolutely stunning. i love the feel of the fabric, the drape",5,1,0,General Petite,Dresses,Dresses,"So in love. The turquoise print is absolutely stunning. i love the feel of the fabric, the drape",0.9998767375946045,35-44
19644,877,67,Best t-shirt,Love this t-shirt....i will be wearing this until it wears out. very soft; great fit; and very comfortable....,5,1,2,General,Tops,Knits,Best t-shirt. Love this t-shirt....i will be wearing this until it wears out. very soft; great fit; and very comfortable....,0.9997407793998718,55+
3595,869,37,Dream of a top,"Every once in a while, i randomly pick something from the sales floor that really knocks it out of the park. print is subtle and pretty, crochet neck really lightens up the look of a long top with a lot of coverage. it's cut perfectly--beautifully drapes without being so flowy it's mistaken for maternity. worth full price! word of warning, i saw one top on the rack with a small amount of crochet that was unraveling, so may need to check before buying. i'm usually a size 6-8, purchased size small",5,1,11,General Petite,Tops,Knits,"Dream of a top. Every once in a while, i randomly pick something from the sales floor that really knocks it out of the park. print is subtle and pretty, crochet neck really lightens up the look of a long top with a lot of coverage. it's cut perfectly--beautifully drapes without being so flowy it's mistaken for maternity. worth full price! word of warning, i saw one top on the rack with a small amount of crochet that was unraveling, so may need to check before buying. i'm usually a size 6-8, purchased size small",0.998810887336731,35-44
4266,1068,47,I will live in these pants the rest of my life,"Seriously, most comfortable pants ever!!! fabric feels very luxe. are they dressy enough for the office? i don't care, they feel that great.",5,1,0,General Petite,Bottoms,Pants,"I will live in these pants the rest of my life. Seriously, most comfortable pants ever!!! fabric feels very luxe. are they dressy enough for the office? i don't care, they feel that great.",0.9975010752677917,45-54
14415,1078,36,"Pretty dress, bad fit","This dress is very cute! i loved it. the quality is excellent. however, the fit is off. i'm 5""1, 107lbs, 32c. this dress was roomy in the bust and was a little too broad shouldered. it was tight around the waist. this caused creasing and buldging in the back. the color is much more vibrant in person. i would have kept it, if it fit properly.",3,1,0,General Petite,Dresses,Dresses,"Pretty dress, bad fit. This dress is very cute! i loved it. the quality is excellent. however, the fit is off. i'm 5""1, 107lbs, 32c. this dress was roomy in the bust and was a little too broad shouldered. it was tight around the waist. this caused creasing and buldging in the back. the color is much more vibrant in person. i would have kept it, if it fit properly.",0.6453584432601929,35-44
2735,872,66,Adorable but different than i expected,This top caught my eye right away and i had to have it! i am obsessed with everything off the shoulder and this is a great transition piece to wear that off the shoulder look well into fall. i was expecting the fabric to be a little lighter and i did't realize there would be a ribbed texture to the fabric. the shirt is also very long and i feel as though it runs large. that being said it looks super cute on and i intend to style it just as shown in these pictures with zipper accented skinny jean,4,1,5,General,Tops,Knits,Adorable but different than i expected. This top caught my eye right away and i had to have it! i am obsessed with everything off the shoulder and this is a great transition piece to wear that off the shoulder look well into fall. i was expecting the fabric to be a little lighter and i did't realize there would be a ribbed texture to the fabric. the shirt is also very long and i feel as though it runs large. that being said it looks super cute on and i intend to style it just as shown in these pictures with zipper accented skinny jean,0.967296838760376,55+
4191,1025,32,Great classic boyfriend jean (not distressed),"I bought these in the store yesterday and am thrilled with them.

sizing: they run large. i am glad i bought them in store because i was planning to buy the 28s and the 26s fit instead. for reference, i am 5'4"", athletic, postpartum, 135 pounds. 

fit: inseam is very long. waist is a flattering v-shape, versus straight across the midline. i find these a little lower rise than i'd ideally choose--they hit around 2 inches below my navel. the back pockets are small and high. i find the butt are",5,1,2,General Petite,Bottoms,Jeans,"Great classic boyfriend jean (not distressed). I bought these in the store yesterday and am thrilled with them.

sizing: they run large. i am glad i bought them in store because i was planning to buy the 28s and the 26s fit instead. for reference, i am 5'4"", athletic, postpartum, 135 pounds. 

fit: inseam is very long. waist is a flattering v-shape, versus straight across the midline. i find these a little lower rise than i'd ideally choose--they hit around 2 inches below my navel. the back pockets are small and high. i find the butt are",-0.9588503837585449,25-34
22770,335,34,Amazing pair of leggings!,The fabric is super soft and the quality is just exceptional. the pattern/coloring is even more beautiful in person. overall an excellent pair of leggings to work out in or run errands in.,5,1,1,General Petite,Intimate,Lounge,Amazing pair of leggings!. The fabric is super soft and the quality is just exceptional. the pattern/coloring is even more beautiful in person. overall an excellent pair of leggings to work out in or run errands in.,0.9998781681060791,25-34
3520,872,62,Loved so much i bought both!,"Immediately loved this when i saw it online and even more in person. i'm only 5'1' so i tried the petite sizing first but ended up buying the regular in an xs for the slightly longer length. the regular fit me like the model in length and i probably could have taken the xxs except the sleeves were too narrow in that size. i like that the cuffs are long so if you have to turn it up (like i do) it doesn't look weird. also, i found the fit flattering at the hips, following my hourglass shape withou",5,1,11,General,Tops,Knits,"Loved so much i bought both!. Immediately loved this when i saw it online and even more in person. i'm only 5'1' so i tried the petite sizing first but ended up buying the regular in an xs for the slightly longer length. the regular fit me like the model in length and i probably could have taken the xxs except the sleeves were too narrow in that size. i like that the cuffs are long so if you have to turn it up (like i do) it doesn't look weird. also, i found the fit flattering at the hips, following my hourglass shape withou",0.9256389141082764,55+
18504,825,47,Sad :(,"I love this top so much online. i received it yesterday in the mail and unfortunately i am very disappointed.  there is nothing wrong with the quality but i do think it looks more appealing online. also, this top is probably not for anyone with a large chest. it looks nice and drapey on the model. when i put it on it just makes me look fat and the top (thanks to my 38dds) looks more like a swing top. i'm sure it's a lovely top on very thin people with a smaller chest.",2,0,0,General,Tops,Blouses,"Sad :(. I love this top so much online. i received it yesterday in the mail and unfortunately i am very disappointed.  there is nothing wrong with the quality but i do think it looks more appealing online. also, this top is probably not for anyone with a large chest. it looks nice and drapey on the model. when i put it on it just makes me look fat and the top (thanks to my 38dds) looks more like a swing top. i'm sure it's a lovely top on very thin people with a smaller chest.",0.7720344066619873,45-54
6756,1033,57,Nice high waisted flare,"I'm so glad to own this one. i just tried it today and fully satisfied as always with pilcro. true to size, perfect color.
high waisted and flare just right. can be paired with cropped top or peasant top. looking taller on this outfit!
best of all i got it on sale!",5,1,0,General Petite,Bottoms,Jeans,"Nice high waisted flare. I'm so glad to own this one. i just tried it today and fully satisfied as always with pilcro. true to size, perfect color.
high waisted and flare just right. can be paired with cropped top or peasant top. looking taller on this outfit!
best of all i got it on sale!",0.999782383441925,55+
3210,903,60,Feminine take on the classic polo,"This polo shirt has just the perfect amount of feminine detail to make it a great addition to my wardrobe. i love the shorter version, and it looks great with both jeans or skirts.",5,1,0,General,Tops,Fine gauge,"Feminine take on the classic polo. This polo shirt has just the perfect amount of feminine detail to make it a great addition to my wardrobe. i love the shorter version, and it looks great with both jeans or skirts.",0.9998364448547363,55+
524,1104,26,Great dress,I absolutely love everything about this dress. it can be dressed up or down. no complaints.,5,1,4,General,Dresses,Dresses,Great dress. I absolutely love everything about this dress. it can be dressed up or down. no complaints.,0.9998750686645508,25-34
9216,1104,25,Beautiful flowy dress,"This dress is beautiful and delicate, so flattering! runs a little big- slightly looser fit- got the size small, usually a 6-8, and it is perfect. the slip included is very sheer however, so i am using a different black slip for mine.",5,1,0,General,Dresses,Dresses,"Beautiful flowy dress. This dress is beautiful and delicate, so flattering! runs a little big- slightly looser fit- got the size small, usually a 6-8, and it is perfect. the slip included is very sheer however, so i am using a different black slip for mine.",0.9998363256454468,<25
13095,850,38,Super cute but embroidery is stiff,"Tried on standard xs and the photo on-line is slightly misleading as i thought that there were more colors involved in the embroidery pattern. in person, the pattern is not as intricate with only 2 solid colors. the body of the shirt is light, airy/billowy, not as form grazing like on the model..which i don't mind. i still love the top but would have to go for a petite xs or even a petite xxs so that it would be a little more fitted all around. note that the embroidery on the dã©colletã© feels lik",4,1,1,General,Tops,Blouses,"Super cute but embroidery is stiff. Tried on standard xs and the photo on-line is slightly misleading as i thought that there were more colors involved in the embroidery pattern. in person, the pattern is not as intricate with only 2 solid colors. the body of the shirt is light, airy/billowy, not as form grazing like on the model..which i don't mind. i still love the top but would have to go for a petite xs or even a petite xxs so that it would be a little more fitted all around. note that the embroidery on the dã©colletã© feels lik",-0.9865875840187073,35-44
20032,1075,34,Almost perfect,"The cut and print of this dress is beautiful. however, the armhole is way too low, which is a reoccurring problem with anything sleeveless from retailer these days. please don't drop the armholes so low, most women do not want their bra completely showing every time you lift your arm!",3,1,0,General Petite,Dresses,Dresses,"Almost perfect. The cut and print of this dress is beautiful. however, the armhole is way too low, which is a reoccurring problem with anything sleeveless from retailer these days. please don't drop the armholes so low, most women do not want their bra completely showing every time you lift your arm!",-0.8916699290275574,25-34
2030,1095,64,Very cute but...,"I ordered a 6p in this dress so it wld fall above my knees & be slightly smaller than a regular 6. sometimes a regular size 4 works, sometimes a 6. typically a regular size 6 is big on me. i am 5'3"", 118#, 36c. just recd the 6p in the mail. the first thing i noticed is that it's s a knit fabric that looks & feels like polyester although says 'cotton' on the inside label. i think it wld be a bit warm in hot weather, but that is just my observation. the main problem is that it is too big on each s",4,1,9,General Petite,Dresses,Dresses,"Very cute but.... I ordered a 6p in this dress so it wld fall above my knees & be slightly smaller than a regular 6. sometimes a regular size 4 works, sometimes a 6. typically a regular size 6 is big on me. i am 5'3"", 118#, 36c. just recd the 6p in the mail. the first thing i noticed is that it's s a knit fabric that looks & feels like polyester although says 'cotton' on the inside label. i think it wld be a bit warm in hot weather, but that is just my observation. the main problem is that it is too big on each s",-0.9940555095672607,55+
12774,215,42,Long legs required,"Nice quality, but enough material for two sets of tights. can scrunch up at the bottom for a different look.",4,1,1,Initmates,Intimate,Legwear,"Long legs required. Nice quality, but enough material for two sets of tights. can scrunch up at the bottom for a different look.",-0.8935682773590088,35-44
3869,1081,53,,"I really want to like this dress - it's beautiful, but it just fits like a sack. the yoke exaggerates my bust and the dress makes me look 20 lbs heavier. perhaps if you are tall and thin like the mode, or small chested, it would be great! the quality and color is beautiful.",3,0,1,General Petite,Dresses,Dresses,". I really want to like this dress - it's beautiful, but it just fits like a sack. the yoke exaggerates my bust and the dress makes me look 20 lbs heavier. perhaps if you are tall and thin like the mode, or small chested, it would be great! the quality and color is beautiful.",0.9721472263336182,45-54
6317,938,35,"Great consept, didn't work on me","I really liked this cardigan when i saw it today. the cut and detail in the back is slimming and very flattering. i love the idea of the safety pin closure, and i really like how the model wears it in this photo-open with the pin on the side. when i saw this in-store, it was closed in the front with the pin, which i also like. i thought for sure the cardigan was also pinned in back when i saw it in the model, so it looked fantastic. however, when i tried it on myself, it wasn't quite the same.",3,0,17,General Petite,Tops,Sweaters,"Great consept, didn't work on me. I really liked this cardigan when i saw it today. the cut and detail in the back is slimming and very flattering. i love the idea of the safety pin closure, and i really like how the model wears it in this photo-open with the pin on the side. when i saw this in-store, it was closed in the front with the pin, which i also like. i thought for sure the cardigan was also pinned in back when i saw it in the model, so it looked fantastic. however, when i tried it on myself, it wasn't quite the same.",0.9941816926002502,25-34
8477,863,44,Big flowy tee,I wanted to love this shirt but it quickly lost shape and a hole was created in the middle of the shirt after just a few washes. not worth the price. poorly made. you need to wear a shirt underneath bc it is so thin. the shirt looks better int he picture. i like it but it wears terribly.,3,0,0,General,Tops,Knits,Big flowy tee. I wanted to love this shirt but it quickly lost shape and a hole was created in the middle of the shirt after just a few washes. not worth the price. poorly made. you need to wear a shirt underneath bc it is so thin. the shirt looks better int he picture. i like it but it wears terribly.,-0.9997246861457825,35-44
19997,899,45,Great fall cardigan,"Very comfortable, well made, great with leggings or skinny jeans.",5,1,1,General,Tops,Fine gauge,"Great fall cardigan. Very comfortable, well made, great with leggings or skinny jeans.",0.9998125433921814,35-44
2768,972,72,,"The kimono is as pictured. the colors are true to what is shown on line, though the description indicates ""green multi""--it is not green. i returned the item, however. the quality is fine, but it seemed extremely over-priced to me. it seems to me that half the price would be fair for the quality.",3,0,5,General,Jackets,Jackets,". The kimono is as pictured. the colors are true to what is shown on line, though the description indicates ""green multi""--it is not green. i returned the item, however. the quality is fine, but it seemed extremely over-priced to me. it seems to me that half the price would be fair for the quality.",-0.9956438541412354,55+
